hour,n,mean_ms,p50_ms,max_ms,p95_ms,run_id
2026-02-04 17:00:00,1,853.8077401373178,853.8077401373178,853.8077401373178,853.8077401373178,v2_20260217T141158Z_c04a438c
2026-02-04 18:00:00,1,577.3523351574015,577.3523351574015,577.3523351574015,577.3523351574015,v2_20260217T141158Z_c04a438c
2026-02-04 19:00:00,1,1119.9031039900322,1119.9031039900322,1119.9031039900322,1119.9031039900322,v2_20260217T141158Z_c04a438c
2026-02-04 20:00:00,1,1184.2248097000033,1184.2248097000033,1184.2248097000033,1184.2248097000033,v2_20260217T141158Z_c04a438c
2026-02-04 21:00:00,1,607.0322243677715,607.0322243677715,607.0322243677715,607.0322243677715,v2_20260217T141158Z_c04a438c
2026-02-04 22:00:00,1,944.0076091467623,944.0076091467623,944.0076091467623,944.0076091467623,v2_20260217T141158Z_c04a438c
2026-02-04 23:00:00,1,801.3856273379706,801.3856273379706,801.3856273379706,801.3856273379706,v2_20260217T141158Z_c04a438c
2026-02-05 00:00:00,1,875.0173936601765,875.0173936601765,875.0173936601765,875.0173936601765,v2_20260217T141158Z_c04a438c
2026-02-05 01:00:00,1,863.827537557846,863.827537557846,863.827537557846,863.827537557846,v2_20260217T141158Z_c04a438c
2026-02-05 02:00:00,1,1112.4794054310528,1112.4794054310528,1112.4794054310528,1112.4794054310528,v2_20260217T141158Z_c04a438c
2026-02-05 03:00:00,1,971.7197651439117,971.7197651439117,971.7197651439117,971.7197651439117,v2_20260217T141158Z_c04a438c
2026-02-05 04:00:00,1,658.9261742181102,658.9261742181102,658.9261742181102,658.9261742181102,v2_20260217T141158Z_c04a438c
2026-02-05 05:00:00,1,867.6399297496396,867.6399297496396,867.6399297496396,867.6399297496396,v2_20260217T141158Z_c04a438c
2026-02-05 06:00:00,1,846.1362257526989,846.1362257526989,846.1362257526989,846.1362257526989,v2_20260217T141158Z_c04a438c
2026-02-05 07:00:00,1,674.3895970446707,674.3895970446707,674.3895970446707,674.3895970446707,v2_20260217T141158Z_c04a438c
2026-02-05 08:00:00,1,894.9543859548443,894.9543859548443,894.9543859548443,894.9543859548443,v2_20260217T141158Z_c04a438c
2026-02-05 09:00:00,1,844.9863447058364,844.9863447058364,844.9863447058364,844.9863447058364,v2_20260217T141158Z_c04a438c
2026-02-05 10:00:00,1,1149.040282973672,1149.040282973672,1149.040282973672,1149.040282973672,v2_20260217T141158Z_c04a438c
2026-02-05 11:00:00,1,808.6680705206659,808.6680705206659,808.6680705206659,808.6680705206659,v2_20260217T141158Z_c04a438c
2026-02-05 12:00:00,1,947.0184397244,947.0184397244,947.0184397244,947.0184397244,v2_20260217T141158Z_c04a438c
2026-02-05 13:00:00,1,355.46852442558804,355.46852442558804,355.46852442558804,355.46852442558804,v2_20260217T141158Z_c04a438c
2026-02-05 14:00:00,1,480.92565038684654,480.92565038684654,480.92565038684654,480.92565038684654,v2_20260217T141158Z_c04a438c
2026-02-05 15:00:00,1,921.9906994236779,921.9906994236779,921.9906994236779,921.9906994236779,v2_20260217T141158Z_c04a438c
2026-02-05 16:00:00,1,878.390796426397,878.390796426397,878.390796426397,878.390796426397,v2_20260217T141158Z_c04a438c
2026-02-05 17:00:00,1,1049.9402220077448,1049.9402220077448,1049.9402220077448,1049.9402220077448,v2_20260217T141158Z_c04a438c
2026-02-05 18:00:00,1,596.506630365273,596.506630365273,596.506630365273,596.506630365273,v2_20260217T141158Z_c04a438c
2026-02-05 19:00:00,1,787.3397636752162,787.3397636752162,787.3397636752162,787.3397636752162,v2_20260217T141158Z_c04a438c
2026-02-05 20:00:00,1,301.6769417471038,301.6769417471038,301.6769417471038,301.6769417471038,v2_20260217T141158Z_c04a438c
2026-02-05 21:00:00,1,665.94863724901,665.94863724901,665.94863724901,665.94863724901,v2_20260217T141158Z_c04a438c
2026-02-05 22:00:00,1,754.6659401391856,754.6659401391856,754.6659401391856,754.6659401391856,v2_20260217T141158Z_c04a438c
2026-02-05 23:00:00,1,828.6817307779594,828.6817307779594,828.6817307779594,828.6817307779594,v2_20260217T141158Z_c04a438c
2026-02-06 00:00:00,1,727.9479837909678,727.9479837909678,727.9479837909678,727.9479837909678,v2_20260217T141158Z_c04a438c
2026-02-06 01:00:00,1,1059.9028934441008,1059.9028934441008,1059.9028934441008,1059.9028934441008,v2_20260217T141158Z_c04a438c
2026-02-06 02:00:00,1,531.4804651414428,531.4804651414428,531.4804651414428,531.4804651414428,v2_20260217T141158Z_c04a438c
2026-02-06 03:00:00,1,567.7186573399831,567.7186573399831,567.7186573399831,567.7186573399831,v2_20260217T141158Z_c04a438c
2026-02-06 04:00:00,1,951.2785343346924,951.2785343346924,951.2785343346924,951.2785343346924,v2_20260217T141158Z_c04a438c
2026-02-06 05:00:00,1,766.5955671784048,766.5955671784048,766.5955671784048,766.5955671784048,v2_20260217T141158Z_c04a438c
2026-02-06 06:00:00,1,1144.041271713486,1144.041271713486,1144.041271713486,1144.041271713486,v2_20260217T141158Z_c04a438c
2026-02-06 07:00:00,1,1001.6068678334223,1001.6068678334223,1001.6068678334223,1001.6068678334223,v2_20260217T141158Z_c04a438c
2026-02-06 08:00:00,1,923.1862525360187,923.1862525360187,923.1862525360187,923.1862525360187,v2_20260217T141158Z_c04a438c
2026-02-06 09:00:00,1,472.9010942645942,472.9010942645942,472.9010942645942,472.9010942645942,v2_20260217T141158Z_c04a438c
2026-02-06 10:00:00,1,714.1258374028337,714.1258374028337,714.1258374028337,714.1258374028337,v2_20260217T141158Z_c04a438c
2026-02-06 11:00:00,1,908.9568695238937,908.9568695238937,908.9568695238937,908.9568695238937,v2_20260217T141158Z_c04a438c
2026-02-06 12:00:00,1,708.3540665636796,708.3540665636796,708.3540665636796,708.3540665636796,v2_20260217T141158Z_c04a438c
2026-02-06 13:00:00,1,912.071814639289,912.071814639289,912.071814639289,912.071814639289,v2_20260217T141158Z_c04a438c
2026-02-06 14:00:00,1,915.8441285294917,915.8441285294917,915.8441285294917,915.8441285294917,v2_20260217T141158Z_c04a438c
2026-02-06 15:00:00,1,667.124396883597,667.124396883597,667.124396883597,667.124396883597,v2_20260217T141158Z_c04a438c
2026-02-06 16:00:00,1,604.9820499105444,604.9820499105444,604.9820499105444,604.9820499105444,v2_20260217T141158Z_c04a438c
2026-02-06 17:00:00,1,1062.849034754472,1062.849034754472,1062.849034754472,1062.849034754472,v2_20260217T141158Z_c04a438c
2026-02-06 18:00:00,1,860.6318722582529,860.6318722582529,860.6318722582529,860.6318722582529,v2_20260217T141158Z_c04a438c
2026-02-06 19:00:00,1,862.0960209397618,862.0960209397618,862.0960209397618,862.0960209397618,v2_20260217T141158Z_c04a438c
2026-02-06 20:00:00,1,1061.5162444079178,1061.5162444079178,1061.5162444079178,1061.5162444079178,v2_20260217T141158Z_c04a438c
2026-02-06 21:00:00,1,1231.3054243461959,1231.3054243461959,1231.3054243461959,1231.3054243461959,v2_20260217T141158Z_c04a438c
2026-02-06 22:00:00,1,231.9426983275207,231.9426983275207,231.9426983275207,231.9426983275207,v2_20260217T141158Z_c04a438c
2026-02-06 23:00:00,1,1170.0115161104886,1170.0115161104886,1170.0115161104886,1170.0115161104886,v2_20260217T141158Z_c04a438c
2026-02-07 00:00:00,1,1069.5937747190887,1069.5937747190887,1069.5937747190887,1069.5937747190887,v2_20260217T141158Z_c04a438c
2026-02-07 01:00:00,1,784.9308558670651,784.9308558670651,784.9308558670651,784.9308558670651,v2_20260217T141158Z_c04a438c
2026-02-07 02:00:00,1,1109.5229556837223,1109.5229556837223,1109.5229556837223,1109.5229556837223,v2_20260217T141158Z_c04a438c
2026-02-07 03:00:00,1,831.6304313108309,831.6304313108309,831.6304313108309,831.6304313108309,v2_20260217T141158Z_c04a438c
2026-02-07 04:00:00,1,1201.3656721449818,1201.3656721449818,1201.3656721449818,1201.3656721449818,v2_20260217T141158Z_c04a438c
2026-02-07 05:00:00,1,1100.6470548616771,1100.6470548616771,1100.6470548616771,1100.6470548616771,v2_20260217T141158Z_c04a438c
2026-02-07 06:00:00,1,940.7417399009495,940.7417399009495,940.7417399009495,940.7417399009495,v2_20260217T141158Z_c04a438c
2026-02-07 07:00:00,1,713.0444802289121,713.0444802289121,713.0444802289121,713.0444802289121,v2_20260217T141158Z_c04a438c
2026-02-07 08:00:00,1,869.2223531320952,869.2223531320952,869.2223531320952,869.2223531320952,v2_20260217T141158Z_c04a438c
2026-02-07 09:00:00,1,657.3872304567998,657.3872304567998,657.3872304567998,657.3872304567998,v2_20260217T141158Z_c04a438c
2026-02-07 10:00:00,1,695.5620682058911,695.5620682058911,695.5620682058911,695.5620682058911,v2_20260217T141158Z_c04a438c
2026-02-07 11:00:00,1,889.5536442002266,889.5536442002266,889.5536442002266,889.5536442002266,v2_20260217T141158Z_c04a438c
2026-02-07 12:00:00,1,821.8180918190443,821.8180918190443,821.8180918190443,821.8180918190443,v2_20260217T141158Z_c04a438c
2026-02-07 13:00:00,1,703.206999500662,703.206999500662,703.206999500662,703.206999500662,v2_20260217T141158Z_c04a438c
2026-02-07 14:00:00,1,1212.7987163234345,1212.7987163234345,1212.7987163234345,1212.7987163234345,v2_20260217T141158Z_c04a438c
2026-02-07 15:00:00,1,728.2803436576952,728.2803436576952,728.2803436576952,728.2803436576952,v2_20260217T141158Z_c04a438c
2026-02-07 16:00:00,1,843.6104323778588,843.6104323778588,843.6104323778588,843.6104323778588,v2_20260217T141158Z_c04a438c
2026-02-07 17:00:00,1,849.4453771322412,849.4453771322412,849.4453771322412,849.4453771322412,v2_20260217T141158Z_c04a438c
2026-02-07 18:00:00,1,368.0592241794114,368.0592241794114,368.0592241794114,368.0592241794114,v2_20260217T141158Z_c04a438c
2026-02-07 19:00:00,1,1425.6007558688273,1425.6007558688273,1425.6007558688273,1425.6007558688273,v2_20260217T141158Z_c04a438c
2026-02-07 20:00:00,1,723.2718348735083,723.2718348735083,723.2718348735083,723.2718348735083,v2_20260217T141158Z_c04a438c
2026-02-07 21:00:00,1,1012.4391414743545,1012.4391414743545,1012.4391414743545,1012.4391414743545,v2_20260217T141158Z_c04a438c
2026-02-07 22:00:00,1,376.8973567499694,376.8973567499694,376.8973567499694,376.8973567499694,v2_20260217T141158Z_c04a438c
2026-02-07 23:00:00,1,813.0868435156002,813.0868435156002,813.0868435156002,813.0868435156002,v2_20260217T141158Z_c04a438c
2026-02-08 00:00:00,1,489.4575552672071,489.4575552672071,489.4575552672071,489.4575552672071,v2_20260217T141158Z_c04a438c
2026-02-08 01:00:00,1,738.3124936113256,738.3124936113256,738.3124936113256,738.3124936113256,v2_20260217T141158Z_c04a438c
2026-02-08 02:00:00,1,1128.4102264094117,1128.4102264094117,1128.4102264094117,1128.4102264094117,v2_20260217T141158Z_c04a438c
2026-02-08 03:00:00,1,1021.8561689133908,1021.8561689133908,1021.8561689133908,1021.8561689133908,v2_20260217T141158Z_c04a438c
2026-02-08 04:00:00,1,986.3909072491065,986.3909072491065,986.3909072491065,986.3909072491065,v2_20260217T141158Z_c04a438c
2026-02-08 05:00:00,1,960.161019925022,960.161019925022,960.161019925022,960.161019925022,v2_20260217T141158Z_c04a438c
2026-02-08 06:00:00,1,463.8725722688415,463.8725722688415,463.8725722688415,463.8725722688415,v2_20260217T141158Z_c04a438c
2026-02-08 07:00:00,1,599.3072383125638,599.3072383125638,599.3072383125638,599.3072383125638,v2_20260217T141158Z_c04a438c
2026-02-08 08:00:00,1,970.1205951322223,970.1205951322223,970.1205951322223,970.1205951322223,v2_20260217T141158Z_c04a438c
2026-02-08 09:00:00,1,1149.0973750712335,1149.0973750712335,1149.0973750712335,1149.0973750712335,v2_20260217T141158Z_c04a438c
2026-02-08 10:00:00,1,950.0174923561482,950.0174923561482,950.0174923561482,950.0174923561482,v2_20260217T141158Z_c04a438c
2026-02-08 11:00:00,1,975.200907434938,975.200907434938,975.200907434938,975.200907434938,v2_20260217T141158Z_c04a438c
2026-02-08 12:00:00,1,969.926435866627,969.926435866627,969.926435866627,969.926435866627,v2_20260217T141158Z_c04a438c
2026-02-08 13:00:00,1,1003.6759954824802,1003.6759954824802,1003.6759954824802,1003.6759954824802,v2_20260217T141158Z_c04a438c
2026-02-08 14:00:00,1,955.7985750210986,955.7985750210986,955.7985750210986,955.7985750210986,v2_20260217T141158Z_c04a438c
2026-02-08 15:00:00,1,606.8293313172055,606.8293313172055,606.8293313172055,606.8293313172055,v2_20260217T141158Z_c04a438c
2026-02-08 16:00:00,1,1064.0170546773284,1064.0170546773284,1064.0170546773284,1064.0170546773284,v2_20260217T141158Z_c04a438c
2026-02-08 17:00:00,1,651.6037373070529,651.6037373070529,651.6037373070529,651.6037373070529,v2_20260217T141158Z_c04a438c
2026-02-08 18:00:00,1,526.8004315484128,526.8004315484128,526.8004315484128,526.8004315484128,v2_20260217T141158Z_c04a438c
2026-02-08 19:00:00,1,878.3341705161766,878.3341705161766,878.3341705161766,878.3341705161766,v2_20260217T141158Z_c04a438c
2026-02-08 20:00:00,1,556.5212644661362,556.5212644661362,556.5212644661362,556.5212644661362,v2_20260217T141158Z_c04a438c
2026-02-08 21:00:00,1,612.0406770877635,612.0406770877635,612.0406770877635,612.0406770877635,v2_20260217T141158Z_c04a438c
2026-02-08 22:00:00,1,872.3888054259348,872.3888054259348,872.3888054259348,872.3888054259348,v2_20260217T141158Z_c04a438c
2026-02-08 23:00:00,1,669.0642990138485,669.0642990138485,669.0642990138485,669.0642990138485,v2_20260217T141158Z_c04a438c
2026-02-09 00:00:00,1,654.2819717587136,654.2819717587136,654.2819717587136,654.2819717587136,v2_20260217T141158Z_c04a438c
2026-02-09 01:00:00,1,950.2995681945121,950.2995681945121,950.2995681945121,950.2995681945121,v2_20260217T141158Z_c04a438c
2026-02-09 02:00:00,1,1094.285967031354,1094.285967031354,1094.285967031354,1094.285967031354,v2_20260217T141158Z_c04a438c
2026-02-09 03:00:00,1,1010.8396472227971,1010.8396472227971,1010.8396472227971,1010.8396472227971,v2_20260217T141158Z_c04a438c
2026-02-09 04:00:00,1,1047.6275950590305,1047.6275950590305,1047.6275950590305,1047.6275950590305,v2_20260217T141158Z_c04a438c
2026-02-09 05:00:00,1,523.7011540689472,523.7011540689472,523.7011540689472,523.7011540689472,v2_20260217T141158Z_c04a438c
2026-02-09 06:00:00,1,993.8939863322989,993.8939863322989,993.8939863322989,993.8939863322989,v2_20260217T141158Z_c04a438c
2026-02-09 07:00:00,1,847.1331532107525,847.1331532107525,847.1331532107525,847.1331532107525,v2_20260217T141158Z_c04a438c
2026-02-09 08:00:00,1,692.2942852486615,692.2942852486615,692.2942852486615,692.2942852486615,v2_20260217T141158Z_c04a438c
2026-02-09 09:00:00,1,783.6191599266172,783.6191599266172,783.6191599266172,783.6191599266172,v2_20260217T141158Z_c04a438c
2026-02-09 10:00:00,1,765.8364506873259,765.8364506873259,765.8364506873259,765.8364506873259,v2_20260217T141158Z_c04a438c
2026-02-09 11:00:00,1,619.222038779286,619.222038779286,619.222038779286,619.222038779286,v2_20260217T141158Z_c04a438c
2026-02-09 12:00:00,1,421.03865316060774,421.03865316060774,421.03865316060774,421.03865316060774,v2_20260217T141158Z_c04a438c
2026-02-09 13:00:00,1,931.4929824105803,931.4929824105803,931.4929824105803,931.4929824105803,v2_20260217T141158Z_c04a438c
2026-02-09 14:00:00,1,906.3033710219837,906.3033710219837,906.3033710219837,906.3033710219837,v2_20260217T141158Z_c04a438c
2026-02-09 15:00:00,1,1142.521920487424,1142.521920487424,1142.521920487424,1142.521920487424,v2_20260217T141158Z_c04a438c
2026-02-09 16:00:00,1,1100.6887072123652,1100.6887072123652,1100.6887072123652,1100.6887072123652,v2_20260217T141158Z_c04a438c
2026-02-09 17:00:00,1,890.6863161465523,890.6863161465523,890.6863161465523,890.6863161465523,v2_20260217T141158Z_c04a438c
2026-02-09 18:00:00,1,1037.2097918399184,1037.2097918399184,1037.2097918399184,1037.2097918399184,v2_20260217T141158Z_c04a438c
2026-02-09 19:00:00,1,1188.5303540837879,1188.5303540837879,1188.5303540837879,1188.5303540837879,v2_20260217T141158Z_c04a438c
2026-02-09 20:00:00,1,697.146216227629,697.146216227629,697.146216227629,697.146216227629,v2_20260217T141158Z_c04a438c
2026-02-09 21:00:00,1,792.2623842196056,792.2623842196056,792.2623842196056,792.2623842196056,v2_20260217T141158Z_c04a438c
2026-02-09 22:00:00,1,909.3627207570847,909.3627207570847,909.3627207570847,909.3627207570847,v2_20260217T141158Z_c04a438c
2026-02-09 23:00:00,1,551.18520292732,551.18520292732,551.18520292732,551.18520292732,v2_20260217T141158Z_c04a438c
2026-02-10 00:00:00,1,611.498308964482,611.498308964482,611.498308964482,611.498308964482,v2_20260217T141158Z_c04a438c
2026-02-10 01:00:00,1,995.475280365647,995.475280365647,995.475280365647,995.475280365647,v2_20260217T141158Z_c04a438c
2026-02-10 02:00:00,1,755.2068460924082,755.2068460924082,755.2068460924082,755.2068460924082,v2_20260217T141158Z_c04a438c
2026-02-10 03:00:00,1,949.7029357403361,949.7029357403361,949.7029357403361,949.7029357403361,v2_20260217T141158Z_c04a438c
2026-02-10 04:00:00,1,824.7857402049322,824.7857402049322,824.7857402049322,824.7857402049322,v2_20260217T141158Z_c04a438c
2026-02-10 05:00:00,1,1121.5041797949243,1121.5041797949243,1121.5041797949243,1121.5041797949243,v2_20260217T141158Z_c04a438c
2026-02-10 06:00:00,1,910.3924600530892,910.3924600530892,910.3924600530892,910.3924600530892,v2_20260217T141158Z_c04a438c
2026-02-10 07:00:00,1,879.3032626566238,879.3032626566238,879.3032626566238,879.3032626566238,v2_20260217T141158Z_c04a438c
2026-02-10 08:00:00,1,789.0682997490973,789.0682997490973,789.0682997490973,789.0682997490973,v2_20260217T141158Z_c04a438c
2026-02-10 09:00:00,1,624.6407225775145,624.6407225775145,624.6407225775145,624.6407225775145,v2_20260217T141158Z_c04a438c
2026-02-10 10:00:00,1,509.4914063887509,509.4914063887509,509.4914063887509,509.4914063887509,v2_20260217T141158Z_c04a438c
2026-02-10 11:00:00,1,1436.8150940398968,1436.8150940398968,1436.8150940398968,1436.8150940398968,v2_20260217T141158Z_c04a438c
2026-02-10 12:00:00,1,919.3323531031454,919.3323531031454,919.3323531031454,919.3323531031454,v2_20260217T141158Z_c04a438c
2026-02-10 13:00:00,1,1076.572387223348,1076.572387223348,1076.572387223348,1076.572387223348,v2_20260217T141158Z_c04a438c
2026-02-10 14:00:00,1,655.4782496376199,655.4782496376199,655.4782496376199,655.4782496376199,v2_20260217T141158Z_c04a438c
2026-02-10 15:00:00,1,953.4270613440954,953.4270613440954,953.4270613440954,953.4270613440954,v2_20260217T141158Z_c04a438c
2026-02-10 16:00:00,1,934.0066802114417,934.0066802114417,934.0066802114417,934.0066802114417,v2_20260217T141158Z_c04a438c
2026-02-10 17:00:00,1,659.8932224880582,659.8932224880582,659.8932224880582,659.8932224880582,v2_20260217T141158Z_c04a438c
2026-02-10 18:00:00,1,1293.9719220243974,1293.9719220243974,1293.9719220243974,1293.9719220243974,v2_20260217T141158Z_c04a438c
2026-02-10 19:00:00,1,1178.322739147694,1178.322739147694,1178.322739147694,1178.322739147694,v2_20260217T141158Z_c04a438c
2026-02-10 20:00:00,1,814.6831451073492,814.6831451073492,814.6831451073492,814.6831451073492,v2_20260217T141158Z_c04a438c
2026-02-10 21:00:00,1,1095.8524428538437,1095.8524428538437,1095.8524428538437,1095.8524428538437,v2_20260217T141158Z_c04a438c
2026-02-10 22:00:00,1,1110.9854577561473,1110.9854577561473,1110.9854577561473,1110.9854577561473,v2_20260217T141158Z_c04a438c
2026-02-10 23:00:00,1,980.0330165207495,980.0330165207495,980.0330165207495,980.0330165207495,v2_20260217T141158Z_c04a438c
2026-02-11 00:00:00,1,969.0615984259518,969.0615984259518,969.0615984259518,969.0615984259518,v2_20260217T141158Z_c04a438c
2026-02-11 01:00:00,1,882.0921269430926,882.0921269430926,882.0921269430926,882.0921269430926,v2_20260217T141158Z_c04a438c
2026-02-11 02:00:00,1,852.3979152265327,852.3979152265327,852.3979152265327,852.3979152265327,v2_20260217T141158Z_c04a438c
2026-02-11 03:00:00,1,534.4384928447485,534.4384928447485,534.4384928447485,534.4384928447485,v2_20260217T141158Z_c04a438c
2026-02-11 04:00:00,1,756.4981524107166,756.4981524107166,756.4981524107166,756.4981524107166,v2_20260217T141158Z_c04a438c
2026-02-11 05:00:00,1,952.5038179292376,952.5038179292376,952.5038179292376,952.5038179292376,v2_20260217T141158Z_c04a438c
2026-02-11 06:00:00,1,795.6008242890639,795.6008242890639,795.6008242890639,795.6008242890639,v2_20260217T141158Z_c04a438c
2026-02-11 07:00:00,1,1093.272196180306,1093.272196180306,1093.272196180306,1093.272196180306,v2_20260217T141158Z_c04a438c
2026-02-11 08:00:00,1,872.1577072498853,872.1577072498853,872.1577072498853,872.1577072498853,v2_20260217T141158Z_c04a438c
2026-02-11 09:00:00,1,666.3164476178142,666.3164476178142,666.3164476178142,666.3164476178142,v2_20260217T141158Z_c04a438c
2026-02-11 10:00:00,1,575.2758033579713,575.2758033579713,575.2758033579713,575.2758033579713,v2_20260217T141158Z_c04a438c
2026-02-11 11:00:00,1,646.4998899348686,646.4998899348686,646.4998899348686,646.4998899348686,v2_20260217T141158Z_c04a438c
2026-02-11 12:00:00,1,842.3436013096195,842.3436013096195,842.3436013096195,842.3436013096195,v2_20260217T141158Z_c04a438c
2026-02-11 13:00:00,1,803.0714650047262,803.0714650047262,803.0714650047262,803.0714650047262,v2_20260217T141158Z_c04a438c
2026-02-11 14:00:00,1,251.70300000243685,251.70300000243685,251.70300000243685,251.70300000243685,v2_20260217T141158Z_c04a438c
2026-02-11 15:00:00,1,969.3616916673687,969.3616916673687,969.3616916673687,969.3616916673687,v2_20260217T141158Z_c04a438c
2026-02-11 16:00:00,1,1200.4217224765384,1200.4217224765384,1200.4217224765384,1200.4217224765384,v2_20260217T141158Z_c04a438c
2026-02-11 17:00:00,1,697.3375727263494,697.3375727263494,697.3375727263494,697.3375727263494,v2_20260217T141158Z_c04a438c
2026-02-11 18:00:00,1,952.3169609615333,952.3169609615333,952.3169609615333,952.3169609615333,v2_20260217T141158Z_c04a438c
2026-02-11 19:00:00,1,680.2016360863056,680.2016360863056,680.2016360863056,680.2016360863056,v2_20260217T141158Z_c04a438c
2026-02-11 20:00:00,1,1136.4715642374097,1136.4715642374097,1136.4715642374097,1136.4715642374097,v2_20260217T141158Z_c04a438c
2026-02-11 21:00:00,1,674.5008211574522,674.5008211574522,674.5008211574522,674.5008211574522,v2_20260217T141158Z_c04a438c
2026-02-11 22:00:00,1,810.6289229117174,810.6289229117174,810.6289229117174,810.6289229117174,v2_20260217T141158Z_c04a438c
2026-02-11 23:00:00,1,1166.6705999046756,1166.6705999046756,1166.6705999046756,1166.6705999046756,v2_20260217T141158Z_c04a438c
2026-02-12 00:00:00,1,1055.9779605139165,1055.9779605139165,1055.9779605139165,1055.9779605139165,v2_20260217T141158Z_c04a438c
2026-02-12 01:00:00,1,780.6230124942754,780.6230124942754,780.6230124942754,780.6230124942754,v2_20260217T141158Z_c04a438c
2026-02-12 02:00:00,1,1121.9865932583225,1121.9865932583225,1121.9865932583225,1121.9865932583225,v2_20260217T141158Z_c04a438c
2026-02-12 03:00:00,1,990.8604709097337,990.8604709097337,990.8604709097337,990.8604709097337,v2_20260217T141158Z_c04a438c
2026-02-12 04:00:00,1,1084.2039069454486,1084.2039069454486,1084.2039069454486,1084.2039069454486,v2_20260217T141158Z_c04a438c
2026-02-12 05:00:00,1,1188.019580760162,1188.019580760162,1188.019580760162,1188.019580760162,v2_20260217T141158Z_c04a438c
2026-02-12 06:00:00,1,1209.3933047155701,1209.3933047155701,1209.3933047155701,1209.3933047155701,v2_20260217T141158Z_c04a438c
2026-02-12 07:00:00,1,654.6189736302235,654.6189736302235,654.6189736302235,654.6189736302235,v2_20260217T141158Z_c04a438c
2026-02-12 08:00:00,1,666.7951564062848,666.7951564062848,666.7951564062848,666.7951564062848,v2_20260217T141158Z_c04a438c
2026-02-12 09:00:00,1,966.4633014034725,966.4633014034725,966.4633014034725,966.4633014034725,v2_20260217T141158Z_c04a438c
2026-02-12 10:00:00,1,784.1850431663025,784.1850431663025,784.1850431663025,784.1850431663025,v2_20260217T141158Z_c04a438c
2026-02-12 11:00:00,1,157.258761880438,157.258761880438,157.258761880438,157.258761880438,v2_20260217T141158Z_c04a438c
2026-02-12 12:00:00,1,1064.7253148274835,1064.7253148274835,1064.7253148274835,1064.7253148274835,v2_20260217T141158Z_c04a438c
2026-02-12 13:00:00,1,571.7415362215406,571.7415362215406,571.7415362215406,571.7415362215406,v2_20260217T141158Z_c04a438c
2026-02-12 14:00:00,1,784.9908133565639,784.9908133565639,784.9908133565639,784.9908133565639,v2_20260217T141158Z_c04a438c
2026-02-12 15:00:00,1,699.707335318556,699.707335318556,699.707335318556,699.707335318556,v2_20260217T141158Z_c04a438c
2026-02-12 16:00:00,1,773.0720879425785,773.0720879425785,773.0720879425785,773.0720879425785,v2_20260217T141158Z_c04a438c
2026-02-12 17:00:00,1,987.47465630095,987.47465630095,987.47465630095,987.47465630095,v2_20260217T141158Z_c04a438c
2026-02-12 18:00:00,1,451.9314464109713,451.9314464109713,451.9314464109713,451.9314464109713,v2_20260217T141158Z_c04a438c
2026-02-12 19:00:00,1,780.8004104701421,780.8004104701421,780.8004104701421,780.8004104701421,v2_20260217T141158Z_c04a438c
2026-02-12 20:00:00,1,512.0060790914326,512.0060790914326,512.0060790914326,512.0060790914326,v2_20260217T141158Z_c04a438c
2026-02-12 21:00:00,1,776.3444292233905,776.3444292233905,776.3444292233905,776.3444292233905,v2_20260217T141158Z_c04a438c
2026-02-12 22:00:00,1,908.0905226480342,908.0905226480342,908.0905226480342,908.0905226480342,v2_20260217T141158Z_c04a438c
2026-02-12 23:00:00,1,1063.337789329864,1063.337789329864,1063.337789329864,1063.337789329864,v2_20260217T141158Z_c04a438c
2026-02-13 00:00:00,1,796.7096915478465,796.7096915478465,796.7096915478465,796.7096915478465,v2_20260217T141158Z_c04a438c
